,pdays,emp.var.rate,euribor3m,nr.employed,previous,poutcome_nonexistent,poutcome_success,contact_telephone,y,y_pred
2511,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,True
361,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
30834,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,0.0,
7101,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
31918,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
19188,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
21055,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,1.0,0.0,
16925,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
7307,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
40238,6.0,-1.7,0.885,4991.6,2.0,0.0,1.0,0.0,1.0,
35204,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
39538,6.0,-1.8,0.654,5008.7,1.0,0.0,1.0,1.0,1.0,
5693,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
8022,999.0,1.4,4.865,5228.1,0.0,1.0,0.0,1.0,0.0,False
22081,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
15879,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
31500,999.0,-1.8,1.334,5099.1,0.0,1.0,0.0,0.0,0.0,
21546,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
4450,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
11919,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
29792,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
28668,999.0,-1.8,1.41,5099.1,0.0,1.0,0.0,0.0,0.0,
40338,999.0,-1.7,0.898,4991.6,0.0,1.0,0.0,0.0,0.0,
26637,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
2847,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
13037,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
32928,999.0,-1.8,1.2990000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
22484,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
7637,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
5626,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
21971,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
40556,6.0,-1.1,0.8859999999999999,4963.6,2.0,0.0,1.0,0.0,1.0,
7260,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
5436,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
18472,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
19950,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,1.0,
25874,999.0,-0.1,4.12,5195.8,1.0,0.0,0.0,0.0,0.0,
36420,999.0,-2.9,1.262,5076.2,1.0,0.0,0.0,0.0,0.0,
13344,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
1809,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,1.0,False
13826,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,1.0,0.0,
28844,10.0,-1.8,1.41,5099.1,1.0,0.0,1.0,0.0,0.0,
35508,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,1.0,0.0,
39345,999.0,-1.8,0.635,5008.7,1.0,0.0,0.0,0.0,0.0,
15889,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
39109,999.0,-3.0,0.706,5023.5,1.0,0.0,0.0,0.0,0.0,
8484,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
19766,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
11066,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,False
20480,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
24883,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
34712,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,0.0,
1644,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
24120,999.0,-0.1,4.223,5195.8,0.0,1.0,0.0,1.0,0.0,
23352,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
16079,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
35711,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,0.0,0.0,
7730,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
14508,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
3648,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
22060,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,1.0,
5080,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
27592,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
4999,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
22619,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
787,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
29731,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
30806,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,1.0,0.0,
26267,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
24840,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,1.0,0.0,
28999,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
34742,6.0,-1.8,1.266,5099.1,2.0,0.0,0.0,0.0,0.0,
30750,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,0.0,
8727,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
32433,999.0,-1.8,1.3130000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
27871,999.0,-1.8,1.574,5099.1,0.0,1.0,0.0,0.0,0.0,
23226,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
31447,999.0,-1.8,1.334,5099.1,1.0,0.0,0.0,0.0,0.0,
13557,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
30608,999.0,-1.8,1.354,5099.1,0.0,1.0,0.0,1.0,0.0,
32394,999.0,-1.8,1.3130000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
18219,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
18004,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
5924,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
13033,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
6440,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
7823,999.0,1.4,4.865,5228.1,0.0,1.0,0.0,1.0,0.0,False
40925,999.0,-1.1,0.982,4963.6,1.0,0.0,0.0,1.0,0.0,
12120,999.0,1.4,4.947,5228.1,0.0,1.0,0.0,1.0,0.0,
22293,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
6508,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
12063,999.0,1.4,4.947,5228.1,0.0,1.0,0.0,1.0,0.0,
18960,999.0,1.4,4.97,5228.1,0.0,1.0,0.0,0.0,0.0,
1540,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
25521,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,0.0,
36745,999.0,-2.9,1.281,5076.2,0.0,1.0,0.0,0.0,0.0,
33108,999.0,-1.8,1.291,5099.1,1.0,0.0,0.0,0.0,0.0,
28463,999.0,-1.8,1.423,5099.1,0.0,1.0,0.0,0.0,0.0,
16244,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
22209,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
19591,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
31120,999.0,-1.8,1.334,5099.1,0.0,1.0,0.0,0.0,0.0,
7341,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
37482,999.0,-2.9,0.873,5076.2,0.0,1.0,0.0,0.0,0.0,
23362,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
19785,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
1885,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
1668,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
5941,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
25528,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,1.0,
37682,999.0,-2.9,0.8540000000000001,5076.2,2.0,0.0,0.0,0.0,1.0,
22479,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,1.0,
2512,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
30081,999.0,-1.8,1.4,5099.1,0.0,1.0,0.0,0.0,1.0,
14937,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
7226,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
40940,6.0,-1.1,0.985,4963.6,3.0,0.0,1.0,0.0,1.0,
40339,999.0,-1.7,0.898,4991.6,2.0,0.0,0.0,0.0,0.0,
32912,999.0,-1.8,1.2990000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
21246,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
39316,999.0,-1.8,0.643,5008.7,0.0,1.0,0.0,1.0,0.0,
6482,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
33281,999.0,-1.8,1.291,5099.1,1.0,0.0,0.0,0.0,0.0,
29095,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
39818,999.0,-1.7,0.713,4991.6,0.0,1.0,0.0,1.0,0.0,
1424,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
5601,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
30022,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
18638,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
8784,999.0,1.4,4.8660000000000005,5228.1,0.0,1.0,0.0,1.0,0.0,False
2097,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
37738,15.0,-2.9,0.8490000000000001,5076.2,1.0,0.0,1.0,0.0,1.0,
21388,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
16894,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
27206,999.0,-0.1,4.021,5195.8,1.0,0.0,0.0,0.0,0.0,
29510,11.0,-1.8,1.405,5099.1,1.0,0.0,1.0,0.0,1.0,
21192,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
1722,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
26114,999.0,-0.1,4.12,5195.8,1.0,0.0,0.0,1.0,0.0,
9138,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
28156,999.0,-1.8,1.466,5099.1,0.0,1.0,0.0,0.0,1.0,
159,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
32429,999.0,-1.8,1.3130000000000002,5099.1,2.0,0.0,0.0,1.0,0.0,
36216,999.0,-1.8,1.27,5099.1,0.0,1.0,0.0,0.0,0.0,
2443,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
13806,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
8741,999.0,1.4,4.8660000000000005,5228.1,0.0,1.0,0.0,1.0,0.0,False
16466,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
36921,999.0,-2.9,1.206,5076.2,0.0,1.0,0.0,0.0,0.0,
2382,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
22592,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
15151,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
8349,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
9858,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
32377,999.0,-1.8,1.3130000000000002,5099.1,2.0,0.0,0.0,0.0,0.0,
12580,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,0.0,
15537,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
31393,999.0,-1.8,1.334,5099.1,1.0,0.0,0.0,0.0,0.0,
36379,999.0,-2.9,1.262,5076.2,0.0,1.0,0.0,0.0,0.0,
13394,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
4317,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
26607,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
3234,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
35804,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,0.0,0.0,
10469,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,0.0,False
28766,999.0,-1.8,1.41,5099.1,0.0,1.0,0.0,0.0,1.0,
30649,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,0.0,
31663,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
33390,6.0,-1.8,1.291,5099.1,1.0,0.0,1.0,0.0,0.0,
35473,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,0.0,0.0,
1307,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
32474,999.0,-1.8,1.3130000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
33962,6.0,-1.8,1.281,5099.1,1.0,0.0,1.0,0.0,0.0,
5826,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
27203,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
34165,999.0,-1.8,1.281,5099.1,0.0,1.0,0.0,0.0,1.0,
3920,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
475,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
12411,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
39134,6.0,-1.8,0.655,5008.7,1.0,0.0,1.0,0.0,1.0,
20609,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
31850,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
8813,999.0,1.4,4.8660000000000005,5228.1,0.0,1.0,0.0,1.0,0.0,False
14872,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
27240,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
10360,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,0.0,False
3777,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
2924,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
7394,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
9411,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
40631,999.0,-1.1,0.882,4963.6,0.0,1.0,0.0,0.0,0.0,
11869,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
32640,10.0,-1.8,1.2990000000000002,5099.1,1.0,0.0,1.0,0.0,0.0,
31114,999.0,-1.8,1.334,5099.1,0.0,1.0,0.0,0.0,0.0,
2943,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
36822,999.0,-2.9,1.26,5076.2,0.0,1.0,0.0,0.0,1.0,
12930,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
16276,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
13350,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
6187,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
3402,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
22975,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
31923,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
31826,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
39654,6.0,-1.8,0.6829999999999999,5008.7,2.0,0.0,1.0,1.0,1.0,
5155,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
25065,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
40746,999.0,-1.1,0.879,4963.6,0.0,1.0,0.0,0.0,1.0,
22273,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
20129,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
731,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
5358,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
35370,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
31557,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
31057,999.0,-1.8,1.334,5099.1,1.0,0.0,0.0,0.0,0.0,
13152,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
36055,999.0,-1.8,1.266,5099.1,1.0,0.0,0.0,0.0,0.0,
27287,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
284,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
9965,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
24513,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
1883,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
24060,999.0,-0.1,4.794,5195.8,0.0,1.0,0.0,1.0,0.0,
5220,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
39276,999.0,-1.8,0.6459999999999999,5008.7,0.0,1.0,0.0,0.0,0.0,
32455,999.0,-1.8,1.3130000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
26682,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
10839,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,False
14738,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
33430,999.0,-1.8,1.291,5099.1,1.0,0.0,0.0,0.0,0.0,
33392,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
15116,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
3119,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
1542,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
40615,999.0,-1.1,0.882,4963.6,1.0,0.0,0.0,0.0,0.0,
31724,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
10018,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,1.0,0.0,True
8394,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
772,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
28345,999.0,-1.8,1.445,5099.1,0.0,1.0,0.0,1.0,0.0,
17478,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
9484,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
9950,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
31320,999.0,-1.8,1.334,5099.1,2.0,0.0,0.0,0.0,0.0,
40961,999.0,-1.1,0.987,4963.6,1.0,0.0,0.0,0.0,0.0,
23512,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
10622,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
22041,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
10426,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,0.0,False
28825,999.0,-1.8,1.41,5099.1,1.0,0.0,0.0,0.0,0.0,
40565,999.0,-1.1,0.8859999999999999,4963.6,3.0,0.0,0.0,0.0,0.0,
35528,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,0.0,0.0,
22202,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
22803,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
17434,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
33539,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
26250,999.0,-0.1,4.0760000000000005,5195.8,1.0,0.0,0.0,0.0,0.0,
11873,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,True
28191,999.0,-1.8,1.453,5099.1,0.0,1.0,0.0,0.0,0.0,
20492,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
27173,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
1552,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
12182,999.0,1.4,4.955,5228.1,0.0,1.0,0.0,1.0,0.0,
20392,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
6521,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
22406,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
24515,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
17151,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
30408,2.0,-1.8,1.365,5099.1,1.0,0.0,1.0,0.0,1.0,
18441,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
29605,6.0,-1.8,1.405,5099.1,1.0,0.0,1.0,0.0,0.0,
40502,999.0,-1.7,0.898,4991.6,0.0,1.0,0.0,0.0,0.0,
26533,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
7693,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
10474,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
12376,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,0.0,0.0,
22434,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
9175,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
17190,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
5633,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
11153,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
33136,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
2468,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,True
38481,999.0,-3.4,0.731,5017.5,0.0,1.0,0.0,0.0,0.0,
5772,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
6284,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,True
27515,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
8241,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
36369,999.0,-2.9,1.262,5076.2,0.0,1.0,0.0,0.0,1.0,
29356,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
38394,999.0,-3.4,0.737,5017.5,0.0,1.0,0.0,0.0,0.0,
16637,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
33672,999.0,-1.8,1.281,5099.1,0.0,1.0,0.0,0.0,0.0,
30728,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,1.0,
38574,999.0,-3.4,0.722,5017.5,2.0,0.0,0.0,0.0,0.0,
37252,999.0,-2.9,0.8809999999999999,5076.2,1.0,0.0,0.0,0.0,0.0,
35915,999.0,-1.8,1.264,5099.1,0.0,1.0,0.0,0.0,0.0,
19460,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
2345,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
16142,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
39685,3.0,-1.8,0.685,5008.7,2.0,0.0,1.0,0.0,1.0,
20325,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
2332,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
25767,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,0.0,
35164,999.0,-1.8,1.25,5099.1,1.0,0.0,0.0,0.0,0.0,
15057,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
22665,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
14543,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
30350,999.0,-1.8,1.365,5099.1,0.0,1.0,0.0,0.0,1.0,
25816,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,0.0,
32941,999.0,-1.8,1.2990000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
33547,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
38626,999.0,-3.4,0.722,5017.5,1.0,0.0,0.0,0.0,0.0,
22828,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
1533,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
22431,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
38823,3.0,-3.4,0.7140000000000001,5017.5,2.0,0.0,1.0,0.0,1.0,
4916,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
16451,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,1.0,
29906,999.0,-1.8,1.405,5099.1,1.0,0.0,0.0,0.0,0.0,
1852,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
15882,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
39880,6.0,-1.7,0.727,4991.6,1.0,0.0,1.0,0.0,1.0,
18279,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
36646,999.0,-2.9,1.26,5076.2,0.0,1.0,0.0,1.0,0.0,
12845,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
32044,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,1.0,0.0,
9973,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
21773,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
2237,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
